,Unnamed: 0,userId,sys,segId,Q,src,tgt,score,docId,whole_doc,start,end
13980,141587,engrus0209,translator-B,11,TGT,eng,rus,100,nytimes.268754,False,1630501051.046,1630501058.146
13981,141589,engrus0209,translator-B,12,TGT,eng,rus,100,nytimes.268754,False,1630501058.159,1630501067.05
13983,141592,engrus0209,translator-B,13,TGT,eng,rus,100,nytimes.268754,False,1630501067.062,1630501079.025
14013,141661,engrus0209,Online-W,2,TGT,eng,rus,100,abcnews.420184,False,1630501229.193,1630501243.922
14023,141689,engrus0209,Online-W,6,TGT,eng,rus,100,abcnews.420184,False,1630501293.638,1630501302.937
14024,141693,engrus0209,Online-W,7,TGT,eng,rus,100,abcnews.420184,False,1630501302.951,1630501312.865
14026,141700,engrus0209,Online-W,8,TGT,eng,rus,100,abcnews.420184,False,1630501312.877,1630501329.72
14033,141721,engrus0209,Online-W,12,TGT,eng,rus,100,abcnews.420184,False,1630501370.052,1630501378.704
14035,141727,engrus0209,Online-W,13,TGT,eng,rus,100,abcnews.420184,False,1630501378.717,1630501388.129
14037,141736,engrus0209,Manifold,0,TGT,eng,rus,100,express.co.uk.44069,False,1630501399.712,1630501406.722
14038,141737,engrus0209,Manifold,1,TGT,eng,rus,100,express.co.uk.44069,False,1630501406.742,1630501412.353
14040,141742,engrus0209,Manifold,2,TGT,eng,rus,100,express.co.uk.44069,False,1630501412.369,1630501422.642
14041,141745,engrus0209,Manifold,3,TGT,eng,rus,100,express.co.uk.44069,False,1630501422.656,1630501432.299
14043,141750,engrus0209,Manifold,5,TGT,eng,rus,100,express.co.uk.44069,False,1630501439.784,1630501448.321
14046,141756,engrus0209,Manifold,6,TGT,eng,rus,100,express.co.uk.44069,False,1630501448.334,1630501460.36
14048,141761,engrus0209,Manifold,7,TGT,eng,rus,100,express.co.uk.44069,False,1630501460.373,1630501471.193
14049,141764,engrus0209,Manifold,8,TGT,eng,rus,100,express.co.uk.44069,False,1630501471.205,1630501481.33
14087,141945,engrus021c,NVIDIA-NeMo,2,TGT,eng,rus,100,cbsnews.377538,False,1630502081.24,1630502086.793
14089,141953,engrus0220,Online-W,0,TGT,eng,rus,100,brisbanetimes.com.au.275198,False,1630502057.624,1630502110.558
14090,141968,engrus0220,Online-W,1,TGT,eng,rus,100,brisbanetimes.com.au.275198,False,1630502132.297,1630502144.725
14097,141991,engrus021c,NVIDIA-NeMo,19,TGT,eng,rus,100,cbsnews.377538,False,1630502175.112,1630502178.907
14103,142010,engrus0220,Online-W,5,TGT,eng,rus,100,brisbanetimes.com.au.275198,False,1630502227.713,1630502247.055
14106,142026,engrus0220,Online-W,7,TGT,eng,rus,100,brisbanetimes.com.au.275198,False,1630502283.192,1630502309.14
14153,142114,engrus0220,Online-W,15,TGT,eng,rus,100,brisbanetimes.com.au.275198,False,1630502585.305,1630502597.354
14156,142137,engrus0220,Online-W,0,TGT,eng,rus,100,brisbanetimes.com.au.275198,False,1630502643.228,1630502645.086
14174,142192,engrus021c,NVIDIA-NeMo,2,TGT,eng,rus,99,cbsnews.377538,False,1630502735.861,1630502744.211
14193,142237,engrus0217,Online-B,4,TGT,eng,rus,98,seattle_times.253342,False,1630502822.033,1630502829.479
14195,142240,engrus0217,Online-B,5,TGT,eng,rus,99,seattle_times.253342,False,1630502829.5,1630502842.585
14200,142247,engrus0220,Online-B,1,TGT,eng,rus,99,guardian.306616,False,1630502857.782,1630502868.02
14202,142249,engrus021c,NVIDIA-NeMo,9,TGT,eng,rus,100,cbsnews.377538,False,1630502816.927,1630502869.516
14204,142252,engrus021c,NVIDIA-NeMo,10,TGT,eng,rus,98,cbsnews.377538,False,1630502870.572,1630502878.876
14206,142254,engrus021c,NVIDIA-NeMo,11,TGT,eng,rus,100,cbsnews.377538,False,1630502878.887,1630502886.382
14207,142255,engrus021c,NVIDIA-NeMo,12,TGT,eng,rus,100,cbsnews.377538,False,1630502886.391,1630502893.818
14210,142258,engrus021c,NVIDIA-NeMo,13,TGT,eng,rus,100,cbsnews.377538,False,1630502893.826,1630502902.351
14211,142259,engrus0220,Online-B,3,TGT,eng,rus,99,guardian.306616,False,1630502894.837,1630502902.887
14222,142278,engrus021c,NVIDIA-NeMo,18,TGT,eng,rus,99,cbsnews.377538,False,1630502933.921,1630502939.492
14230,142294,engrus0220,Online-B,8,TGT,eng,rus,99,guardian.306616,False,1630502969.72,1630502976.64
14232,142296,engrus0220,Online-B,10,TGT,eng,rus,100,guardian.306616,False,1630502984.822,1630502990.899
14235,142299,engrus0220,Online-B,12,TGT,eng,rus,100,guardian.306616,False,1630503000.453,1630503004.723
14243,142307,engrus0220,Online-B,16,TGT,eng,rus,100,guardian.306616,False,1630503044.173,1630503048.146
14255,142319,engrus0220,Online-B,20,TGT,eng,rus,100,guardian.306616,False,1630503096.544,1630503103.663
14259,142323,engrus0220,Online-B,22,TGT,eng,rus,99,guardian.306616,False,1630503112.94,1630503123.237
14322,142390,engrus0220,NVIDIA-NeMo,5,TGT,eng,rus,100,en.ndtv.com.75108,False,1630503572.062,1630503580.555
14324,142392,engrus0220,NVIDIA-NeMo,7,TGT,eng,rus,100,en.ndtv.com.75108,False,1630503592.647,1630503600.282
14330,142399,engrus0220,NVIDIA-NeMo,13,TGT,eng,rus,100,en.ndtv.com.75108,False,1630503662.407,1630503666.801
14333,142404,engrus0220,NiuTrans,0,TGT,eng,rus,100,bbc.500882,False,1630503699.085,1630503715.417
14334,142406,engrus0220,NiuTrans,1,TGT,eng,rus,100,bbc.500882,False,1630503715.43,1630503719.601
14341,142420,engrus0220,NiuTrans,7,TGT,eng,rus,100,bbc.500882,False,1630503764.094,1630503772.788
14344,142425,engrus0217,NVIDIA-NeMo,8,TGT,eng,rus,98,allafrica.53572,False,1630503788.257,1630503799.787
14368,142466,engrus0217,Facebook-AI,1,TGT,eng,rus,99,aj-english.22076,False,1630504482.864,1630504491.919
14373,142493,engrus0217,Facebook-AI,5,TGT,eng,rus,98,standard.co.uk.57768,False,1630504699.578,1630504706.362
14374,142494,engrus0217,Facebook-AI,6,TGT,eng,rus,98,standard.co.uk.57768,False,1630504706.387,1630504713.966
14376,142499,engrus0217,Facebook-AI,8,TGT,eng,rus,98,standard.co.uk.57768,False,1630504725.716,1630504734.695
14383,142550,engrus021c,NiuTrans,8,TGT,eng,rus,99,express.co.uk.44090,False,1630505169.09,1630505172.708
14399,142577,engrus021c,Online-W,1,TGT,eng,rus,98,novinite.com.40529,False,1630505283.58,1630505290.155
14400,142578,engrus021c,Online-W,2,TGT,eng,rus,99,novinite.com.40529,False,1630505290.164,1630505300.14
14408,142591,engrus021c,Facebook-AI,5,TGT,eng,rus,100,rt.com.131263,False,1630505512.397,1630505515.882
14409,142592,engrus021c,Facebook-AI,6,TGT,eng,rus,99,rt.com.131263,False,1630505515.892,1630505524.508
14413,142598,engrus021c,Facebook-AI,10,TGT,eng,rus,99,rt.com.131263,False,1630505550.028,1630505555.041
14414,142599,engrus021c,Facebook-AI,11,TGT,eng,rus,98,rt.com.131263,False,1630505555.05,1630505561.343
14418,142604,engrus021c,Facebook-AI,15,TGT,eng,rus,99,rt.com.131263,False,1630505583.767,1630505588.325
14424,142614,engrus021c,Facebook-AI,3,TGT,eng,rus,99,cbsnews.377538,False,1630505638.925,1630505643.373
14426,142617,engrus021c,Facebook-AI,5,TGT,eng,rus,100,cbsnews.377538,False,1630505646.424,1630505654.37
14427,142618,engrus021c,Facebook-AI,6,TGT,eng,rus,98,cbsnews.377538,False,1630505654.379,1630505660.282
14429,142621,engrus021c,Facebook-AI,8,TGT,eng,rus,100,cbsnews.377538,False,1630505667.444,1630505675.116
14430,142623,engrus021c,Facebook-AI,9,TGT,eng,rus,99,cbsnews.377538,False,1630505675.125,1630505687.73
14431,142624,engrus021c,Facebook-AI,10,TGT,eng,rus,98,cbsnews.377538,False,1630505687.74,1630505692.939
14432,142627,engrus021c,Facebook-AI,11,TGT,eng,rus,99,cbsnews.377538,False,1630505692.948,1630505697.82
14433,142628,engrus021c,Facebook-AI,12,TGT,eng,rus,99,cbsnews.377538,False,1630505697.829,1630505702.838
14434,142629,engrus021c,Facebook-AI,13,TGT,eng,rus,99,cbsnews.377538,False,1630505702.848,1630505710.902
14438,142639,engrus021c,Facebook-AI,17,TGT,eng,rus,99,cbsnews.377538,False,1630505737.4,1630505748.272
14439,142641,engrus021c,Facebook-AI,18,TGT,eng,rus,99,cbsnews.377538,False,1630505748.282,1630505752.516
14440,142642,engrus021c,Facebook-AI,19,TGT,eng,rus,99,cbsnews.377538,False,1630505752.521,1630505755.584
14442,142646,engrus021c,translator-B,0,TGT,eng,rus,100,rt.com.131263,False,1630505759.007,1630505769.436
14445,142650,engrus021c,translator-B,3,TGT,eng,rus,98,rt.com.131263,False,1630505784.507,1630505791.017
14446,142651,engrus021c,translator-B,4,TGT,eng,rus,99,rt.com.131263,False,1630505791.027,1630505795.367
14447,142652,engrus021c,translator-B,5,TGT,eng,rus,99,rt.com.131263,False,1630505795.377,1630505797.413
14450,142657,engrus021c,translator-B,8,TGT,eng,rus,99,rt.com.131263,False,1630505813.01,1630505820.76
14452,142661,engrus021c,translator-B,10,TGT,eng,rus,100,rt.com.131263,False,1630505827.347,1630505831.866
14453,142662,engrus021c,translator-B,11,TGT,eng,rus,99,rt.com.131263,False,1630505831.876,1630505841.343
14454,142664,engrus021c,translator-B,12,TGT,eng,rus,100,rt.com.131263,False,1630505841.352,1630505846.052
14456,142666,engrus021c,translator-B,14,TGT,eng,rus,99,rt.com.131263,False,1630505856.048,1630505862.789
14458,142668,engrus021c,translator-B,16,TGT,eng,rus,98,rt.com.131263,False,1630505866.22,1630505873.458
14461,142671,engrus021c,NiuTrans,0,TGT,eng,rus,100,news.com.au.796350,False,1630505883.802,1630505910.175
14463,142674,engrus021c,NiuTrans,2,TGT,eng,rus,99,news.com.au.796350,False,1630505915.65,1630505922.716
14464,142675,engrus021c,NiuTrans,3,TGT,eng,rus,99,news.com.au.796350,False,1630505922.722,1630505925.627
14465,142676,engrus021c,NiuTrans,4,TGT,eng,rus,99,news.com.au.796350,False,1630505925.637,1630505927.918
14481,144186,engrus022c,Online-A,4,TGT,eng,rus,100,guardian.306645,False,1630579772.22,1630579839.838
14487,144195,engrus021d,Manifold,3,TGT,eng,rus,100,brisbanetimes.com.au.275197,False,1630579390.995,1630579403.935
14489,144197,engrus022c,Online-A,6,TGT,eng,rus,100,guardian.306645,False,1630579842.636,1630579867.308
14499,144210,engrus0215,Manifold,1,TGT,eng,rus,99,sky.com.33889,False,1630579432.81,1630579440.442
14500,144211,engrus021d,Manifold,4,TGT,eng,rus,100,brisbanetimes.com.au.275197,False,1630579403.947,1630579434.031
14503,144216,engrus0215,Manifold,2,TGT,eng,rus,99,sky.com.33889,False,1630579440.456,1630579450.226
14505,144219,engrus0215,Manifold,10,TGT,eng,rus,100,sky.com.33889,False,1630579530.084,1630579537.873
14506,144223,engrus0226,Online-W,2,TGT,eng,rus,100,seattle_times.253485,False,1630579531.916,1630579546.475
14509,144227,engrus021d,Manifold,9,TGT,eng,rus,100,brisbanetimes.com.au.275197,False,1630579538.601,1630579542.526
14510,144230,engrus0226,Online-W,3,TGT,eng,rus,100,seattle_times.253485,False,1630579546.481,1630579560.761
14515,144237,engrus0226,Online-W,4,TGT,eng,rus,100,seattle_times.253485,False,1630579560.767,1630579576.701
14517,144239,engrus0215,Manifold,14,TGT,eng,rus,100,sky.com.33889,False,1630579570.901,1630579579.458
14525,144251,engrus021d,Manifold,10,TGT,eng,rus,98,brisbanetimes.com.au.275197,False,1630579586.833,1630579593.246
14529,144256,engrus021d,Manifold,14,TGT,eng,rus,100,brisbanetimes.com.au.275197,False,1630579690.517,1630579703.445
14531,144261,engrus021d,Manifold,15,TGT,eng,rus,100,brisbanetimes.com.au.275197,False,1630579703.461,1630579718.061
14534,144266,engrus022c,Online-A,10,TGT,eng,rus,100,guardian.306645,False,1630580140.688,1630580190.257
14538,144271,engrus021d,Manifold,17,TGT,eng,rus,100,brisbanetimes.com.au.275197,False,1630579741.577,1630579746.58
14539,144272,engrus0216,Online-G,13,TGT,eng,rus,99,guardian.306625,False,1630579755.02,1630579759.18
14541,144276,engrus022c,Online-A,12,TGT,eng,rus,100,guardian.306645,False,1630580202.367,1630580225.506
14543,144280,engrus0216,Online-G,15,TGT,eng,rus,100,guardian.306625,False,1630579773.316,1630579784.741
14545,144284,engrus022c,Online-A,13,TGT,eng,rus,100,guardian.306645,False,1630580225.514,1630580246.632
14546,144289,engrus021d,Manifold,18,TGT,eng,rus,100,brisbanetimes.com.au.275197,False,1630579781.236,1630579799.22
14548,144291,engrus021d,Manifold,19,TGT,eng,rus,100,brisbanetimes.com.au.275197,False,1630579799.23,1630579807.267
14550,144295,engrus0216,Online-G,2,TGT,eng,rus,99,standard.co.uk.57834,False,1630579951.411,1630579967.435
14551,144297,engrus022c,Online-A,19,TGT,eng,rus,100,guardian.306645,False,1630580420.648,1630580423.606
14554,144302,engrus022c,Online-A,18,TGT,eng,rus,100,guardian.306645,False,1630580442.109,1630580445.812
14557,144306,engrus022c,Online-A,17,TGT,eng,rus,100,guardian.306645,False,1630580455.241,1630580458.135
14563,144314,engrus0216,Online-G,6,TGT,eng,rus,99,standard.co.uk.57834,False,1630580034.721,1630580040.794
14568,144329,engrus0216,Online-G,15,TGT,eng,rus,99,standard.co.uk.57834,False,1630580222.513,1630580231.041
14571,144334,engrus022c,Online-B,7,TGT,eng,rus,100,upi.228777,False,1630580677.637,1630580699.136
14574,144339,engrus022c,Online-B,8,TGT,eng,rus,99,upi.228777,False,1630580699.143,1630580714.743
14575,144340,engrus021d,Manifold,15,TGT,eng,rus,100,brisbanetimes.com.au.275197,False,1630580251.712,1630580263.159
14579,144344,engrus0216,Online-G,17,TGT,eng,rus,99,standard.co.uk.57834,False,1630580259.944,1630580283.072
14580,144349,engrus0216,Online-G,18,TGT,eng,rus,100,standard.co.uk.57834,False,1630580285.968,1630580300.575
14581,144351,engrus0226,Online-G,9,TGT,eng,rus,100,abcnews.420140,False,1630580203.113,1630580308.446
14582,144353,engrus022c,Online-B,10,TGT,eng,rus,100,upi.228777,False,1630580762.345,1630580764.215
14583,144354,engrus0226,Online-G,10,TGT,eng,rus,100,abcnews.420140,False,1630580308.452,1630580315.975
14585,144359,engrus021d,Manifold,19,TGT,eng,rus,100,brisbanetimes.com.au.275197,False,1630580309.961,1630580315.543
14586,144360,engrus0216,Online-G,19,TGT,eng,rus,99,standard.co.uk.57834,False,1630580322.122,1630580323.784
14589,144363,engrus0226,Online-G,12,TGT,eng,rus,100,abcnews.420140,False,1630580326.481,1630580330.924
14591,144365,engrus0226,Online-G,13,TGT,eng,rus,100,abcnews.420140,False,1630580330.928,1630580335.825
14592,144366,engrus0216,Online-G,20,TGT,eng,rus,99,standard.co.uk.57834,False,1630580327.919,1630580337.28
14593,144370,engrus0226,Online-G,14,TGT,eng,rus,100,abcnews.420140,False,1630580335.83,1630580348.075
14594,144371,engrus022c,Online-G,0,TGT,eng,rus,100,seattle_times.253356,False,1630580782.42,1630580803.891
14595,144372,engrus021d,NiuTrans,0,TGT,eng,rus,100,bbc.500823,False,1630580325.89,1630580346.599
14596,144374,engrus022c,Online-G,5,TGT,eng,rus,99,seattle_times.253356,False,1630580877.441,1630580888.683
14597,144376,engrus0216,Online-G,26,TGT,eng,rus,99,standard.co.uk.57834,False,1630580432.03,1630580443.943
14599,144378,engrus022c,Online-G,6,TGT,eng,rus,99,seattle_times.253356,False,1630580888.691,1630580900.652
14603,144390,engrus022c,Online-G,8,TGT,eng,rus,99,seattle_times.253356,False,1630580926.579,1630580934.209
14605,144392,engrus021d,NiuTrans,8,TGT,eng,rus,100,bbc.500823,False,1630580470.295,1630580481.068
14606,144394,engrus021d,NiuTrans,9,TGT,eng,rus,99,bbc.500823,False,1630580481.08,1630580490.781
14607,144396,engrus021d,NiuTrans,10,TGT,eng,rus,100,bbc.500823,False,1630580490.792,1630580497.413
14612,144407,engrus022c,Online-G,10,TGT,eng,rus,100,seattle_times.253356,False,1630580959.666,1630580986.362
14615,144411,engrus021d,NiuTrans,17,TGT,eng,rus,100,bbc.500823,False,1630580622.398,1630580635.435
14618,144420,engrus021d,NiuTrans,18,TGT,eng,rus,100,bbc.500823,False,1630580635.446,1630580651.827
14620,144427,engrus021d,NiuTrans,19,TGT,eng,rus,100,bbc.500823,False,1630580651.836,1630580668.947
14625,144440,engrus021d,NiuTrans,20,TGT,eng,rus,100,bbc.500823,False,1630580668.959,1630580705.346
14626,144442,engrus021d,NiuTrans,21,TGT,eng,rus,100,bbc.500823,False,1630580705.356,1630580710.891
14627,144448,engrus021d,NiuTrans,26,TGT,eng,rus,100,bbc.500823,False,1630580784.285,1630580800.233
14628,144450,engrus021d,NiuTrans,27,TGT,eng,rus,99,bbc.500823,False,1630580800.243,1630580813.513
14630,144459,engrus021d,NiuTrans,29,TGT,eng,rus,100,bbc.500823,False,1630580843.782,1630580857.721
14632,144469,engrus021d,NiuTrans,31,TGT,eng,rus,100,bbc.500823,False,1630580877.522,1630580890.704
14634,144474,engrus021d,NiuTrans,33,TGT,eng,rus,100,bbc.500823,False,1630580906.698,1630580918.136
14636,144478,engrus021d,NiuTrans,35,TGT,eng,rus,100,bbc.500823,False,1630580928.346,1630580935.464
14639,144490,engrus021d,NiuTrans,37,TGT,eng,rus,100,bbc.500823,False,1630580968.385,1630580981.344
14644,144502,engrus021d,Manifold,0,TGT,eng,rus,100,bbc.500855,False,1630581010.67,1630581020.36
14645,144506,engrus021d,Manifold,1,TGT,eng,rus,100,bbc.500855,False,1630581020.374,1630581036.463
14646,144509,engrus021d,Manifold,2,TGT,eng,rus,100,bbc.500855,False,1630581036.476,1630581043.894
14647,144510,engrus0230,NiuTrans,3,TGT,eng,rus,100,cnn.480668,False,1630581018.666,1630581046.611
14648,144515,engrus021d,Manifold,3,TGT,eng,rus,100,bbc.500855,False,1630581043.904,1630581063.942
14649,144519,engrus021d,Manifold,4,TGT,eng,rus,100,bbc.500855,False,1630581063.952,1630581077.033
14652,144527,engrus0230,NiuTrans,9,TGT,eng,rus,100,cnn.480668,False,1630581269.49,1630581286.437
14653,144531,engrus022c,Online-W,0,TGT,eng,rus,100,express.co.uk.44141,False,1630581258.101,1630581294.601
14656,144548,engrus022c,Online-W,1,TGT,eng,rus,100,express.co.uk.44141,False,1630581297.663,1630581324.865
14661,144575,engrus022c,Online-W,4,TGT,eng,rus,98,express.co.uk.44141,True,1630581389.874,1630581394.417
14676,144685,engrus0216,NiuTrans,8,TGT,eng,rus,99,en.ndtv.com.75227,False,1630581968.986,1630581975.036
14683,144714,engrus0216,Online-B,6,TGT,eng,rus,98,guardian.306722,False,1630582144.52,1630582150.219
14694,144742,engrus0216,Online-B,10,TGT,eng,rus,99,guardian.306722,False,1630582177.448,1630582181.122
14707,144764,engrus0216,Online-B,10,TGT,eng,rus,98,guardian.306722,False,1630582296.527,1630582300.345
14720,144783,engrus0216,Online-B,15,TGT,eng,rus,99,guardian.306722,False,1630582322.847,1630582327.137
14730,144817,engrus0230,Online-A,2,TGT,eng,rus,100,abcnews.420102,False,1630582495.876,1630582513.102
14740,144835,engrus022c,translator-A,8,TGT,eng,rus,98,guardian.306607,False,1630582600.457,1630582606.836
14741,144839,engrus022c,translator-A,9,TGT,eng,rus,99,guardian.306607,False,1630582606.842,1630582613.388
14749,144854,engrus0230,Online-W,2,TGT,eng,rus,100,bbc.500823,False,1630582740.492,1630582752.912
14753,144860,engrus0230,Online-W,3,TGT,eng,rus,100,bbc.500823,False,1630582752.918,1630582758.425
14757,144865,engrus0230,Online-W,4,TGT,eng,rus,100,bbc.500823,False,1630582758.43,1630582768.568
14760,144869,engrus0230,Online-W,5,TGT,eng,rus,100,bbc.500823,False,1630582768.575,1630582774.221
14762,144872,engrus0230,Online-W,6,TGT,eng,rus,100,bbc.500823,False,1630582774.227,1630582777.493
14768,144881,engrus0230,Online-W,7,TGT,eng,rus,100,bbc.500823,False,1630582777.498,1630582784.965
14772,144885,engrus0216,Online-Y,3,TGT,eng,rus,100,abcnews.420102,False,1630582787.233,1630582789.221
14775,144889,engrus0230,Online-W,8,TGT,eng,rus,100,bbc.500823,False,1630582784.971,1630582792.322
14779,144897,engrus0230,Online-W,31,TGT,eng,rus,100,bbc.500823,False,1630582877.648,1630582881.234
14780,144899,engrus0230,Online-W,32,TGT,eng,rus,100,bbc.500823,False,1630582881.239,1630582883.74
14782,144902,engrus0230,Online-W,33,TGT,eng,rus,100,bbc.500823,False,1630582883.746,1630582886.71
14783,144906,engrus0230,Online-W,34,TGT,eng,rus,100,bbc.500823,False,1630582886.716,1630582890.519
14784,144910,engrus0230,Online-W,35,TGT,eng,rus,100,bbc.500823,False,1630582890.523,1630582893.803
14785,144916,engrus0230,Online-W,36,TGT,eng,rus,100,bbc.500823,False,1630582893.807,1630582898.795
14787,144921,engrus0230,Online-W,37,TGT,eng,rus,100,bbc.500823,False,1630582898.799,1630582902.221
14790,144954,engrus0230,Online-W,8,TGT,eng,rus,100,bbc.500823,False,1630583062.17,1630583064.666
14791,144959,engrus0230,Online-W,10,TGT,eng,rus,100,bbc.500823,False,1630583066.794,1630583069.457
14802,144995,engrus020a,Online-W,1,TGT,eng,rus,99,guardian.306625,False,1630583113.445,1630583118.436
14810,145013,engrus0230,Online-A,1,TGT,eng,rus,99,allafrica.53568,False,1630583211.269,1630583216.953
14811,145014,engrus020a,Online-W,13,TGT,eng,rus,99,guardian.306625,False,1630583211.673,1630583215.907
14812,145015,engrus0230,Online-A,2,TGT,eng,rus,100,allafrica.53568,False,1630583216.959,1630583220.471
14814,145018,engrus0230,Online-A,3,TGT,eng,rus,99,allafrica.53568,False,1630583220.476,1630583223.078
14816,145020,engrus0230,Online-A,4,TGT,eng,rus,100,allafrica.53568,False,1630583223.083,1630583226.725
14818,145022,engrus0230,Online-A,5,TGT,eng,rus,100,allafrica.53568,False,1630583226.731,1630583229.273
14823,145030,engrus0230,Online-A,6,TGT,eng,rus,98,allafrica.53568,True,1630583229.276,1630583247.562
14830,145042,engrus0230,Online-A,0,TGT,eng,rus,98,abcnews.420140,False,1630583353.918,1630583364.104
14833,145048,engrus0230,Online-A,2,TGT,eng,rus,100,abcnews.420140,False,1630583367.263,1630583370.215
14835,145052,engrus0230,Online-A,3,TGT,eng,rus,100,abcnews.420140,False,1630583370.22,1630583372.555
14836,145056,engrus0230,Online-A,4,TGT,eng,rus,100,abcnews.420140,False,1630583372.561,1630583375.497
14838,145060,engrus0230,Online-A,5,TGT,eng,rus,99,abcnews.420140,False,1630583375.501,1630583377.645
14839,145061,engrus0230,Online-A,6,TGT,eng,rus,99,abcnews.420140,False,1630583377.65,1630583380.13
14840,145062,engrus0230,Online-A,7,TGT,eng,rus,100,abcnews.420140,False,1630583380.135,1630583382.271
14841,145064,engrus0230,Online-A,8,TGT,eng,rus,99,abcnews.420140,False,1630583382.276,1630583383.971
14844,145068,engrus0230,Online-A,9,TGT,eng,rus,99,abcnews.420140,False,1630583383.976,1630583386.504
14845,145070,engrus0230,Online-A,10,TGT,eng,rus,99,abcnews.420140,False,1630583386.509,1630583387.763
14847,145075,engrus0230,Online-A,12,TGT,eng,rus,100,abcnews.420140,False,1630583389.557,1630583392.132
14849,145077,engrus0230,Online-A,13,TGT,eng,rus,99,abcnews.420140,False,1630583392.138,1630583393.478
14850,145079,engrus0230,Online-A,14,TGT,eng,rus,99,abcnews.420140,False,1630583393.483,1630583395.371
14851,145081,engrus0230,Online-A,15,TGT,eng,rus,100,abcnews.420140,False,1630583395.375,1630583397.354
14852,145082,engrus0230,Online-A,16,TGT,eng,rus,99,abcnews.420140,False,1630583397.358,1630583398.691
14854,145084,engrus0216,Online-G,0,TGT,eng,rus,100,guardian.306602,False,1630582966.967,1630583401.254
14855,145085,engrus0230,Online-A,17,TGT,eng,rus,99,abcnews.420140,False,1630583398.696,1630583401.218
14856,145086,engrus0230,Online-A,18,TGT,eng,rus,100,abcnews.420140,False,1630583401.223,1630583403.293
14858,145088,engrus0230,Online-A,19,TGT,eng,rus,99,abcnews.420140,False,1630583403.298,1630583404.601
14860,145090,engrus0230,Online-A,20,TGT,eng,rus,100,abcnews.420140,False,1630583404.605,1630583407.126
14862,145092,engrus0230,Online-A,21,TGT,eng,rus,99,abcnews.420140,False,1630583407.131,1630583409.433
14885,145159,engrus022d,translator-B,9,TGT,eng,rus,100,independent.597197,False,1630583985.625,1630583992.029
14901,145191,engrus022d,translator-A,9,TGT,eng,rus,100,guardian.306602,False,1630584098.18,1630584105.257
14902,145192,engrus022d,translator-A,10,TGT,eng,rus,100,guardian.306602,False,1630584105.272,1630584109.232
14904,145198,engrus022d,translator-A,11,TGT,eng,rus,100,guardian.306602,True,1630584109.241,1630584127.856
14905,145201,engrus022d,Facebook-AI,0,TGT,eng,rus,100,rt.com.131224,False,1630584133.424,1630584140.983
14906,145202,engrus022d,Facebook-AI,1,TGT,eng,rus,100,rt.com.131224,False,1630584141.001,1630584146.911
14911,145207,engrus022d,Facebook-AI,2,TGT,eng,rus,100,rt.com.131224,False,1630584146.93,1630584156.302
14916,145212,engrus022d,Facebook-AI,3,TGT,eng,rus,100,rt.com.131224,False,1630584156.319,1630584160.99
14919,145215,engrus022d,Facebook-AI,4,TGT,eng,rus,100,rt.com.131224,False,1630584161.005,1630584164.701
14923,145219,engrus022d,Facebook-AI,5,TGT,eng,rus,100,rt.com.131224,False,1630584164.715,1630584170.236
14926,145222,engrus022d,Facebook-AI,6,TGT,eng,rus,100,rt.com.131224,False,1630584170.251,1630584174.101
14930,145226,engrus022d,Facebook-AI,7,TGT,eng,rus,100,rt.com.131224,False,1630584174.115,1630584180.58
14933,145229,engrus022d,Facebook-AI,8,TGT,eng,rus,100,rt.com.131224,False,1630584180.593,1630584183.389
14935,145231,engrus0216,Online-B,21,TGT,eng,rus,100,cbsnews.377408,False,1630584186.533,1630584188.177
14936,145232,engrus022d,Facebook-AI,9,TGT,eng,rus,100,rt.com.131224,False,1630584183.402,1630584186.739
14938,145234,engrus022d,Facebook-AI,10,TGT,eng,rus,100,rt.com.131224,False,1630584186.753,1630584190.348
14939,145235,engrus022d,translator-A,7,TGT,eng,rus,100,egyptindependent.com.6424,False,1630584287.874,1630584290.415
14940,145236,engrus022d,translator-A,8,TGT,eng,rus,100,egyptindependent.com.6424,False,1630584290.426,1630584292.943
14941,145237,engrus022d,translator-A,9,TGT,eng,rus,100,egyptindependent.com.6424,True,1630584292.95,1630584297.639
15006,156636,engrus0217,Facebook-AI,14,TGT,eng,rus,99,aj-english.22076,False,1630504597.425,1630504604.014
15020,156711,engrus021c,Online-A,3,TGT,eng,rus,99,egyptindependent.com.6408,False,1630505079.587,1630505085.292
15021,156715,engrus021c,Online-A,4,TGT,eng,rus,99,egyptindependent.com.6408,False,1630505085.302,1630505088.947
15022,156719,engrus021c,Online-A,6,TGT,eng,rus,98,egyptindependent.com.6408,False,1630505098.714,1630505103.171
15024,156724,engrus021c,Online-A,8,TGT,eng,rus,100,egyptindependent.com.6408,False,1630505106.671,1630505113.293
15025,156725,engrus021c,Online-A,9,TGT,eng,rus,98,egyptindependent.com.6408,False,1630505113.302,1630505117.534
15033,156738,engrus021c,NiuTrans,6,TGT,eng,rus,99,express.co.uk.44090,False,1630505160.598,1630505165.015
15034,156739,engrus021c,Online-W,8,TGT,eng,rus,98,novinite.com.40529,False,1630505335.133,1630505340.445
15035,156742,engrus021c,Online-W,9,TGT,eng,rus,99,novinite.com.40529,False,1630505340.452,1630505346.882
15038,156747,engrus021c,Online-W,12,TGT,eng,rus,98,novinite.com.40529,False,1630505365.242,1630505370.582
